-122.3279542,47.59732143,Tous le Jour - Bakery,625 5th Ave. S Seattle WA 98104 ,(206) 624-7500,https://www.tljus.com/
-122.375779,47.69048072,Taki’s Mad Greek,"1471 NW 85th St, Seattle, WA 98117",(206) 297-9200,http://www.takismadgreek.com/
-122.3124834,47.62402659,Nuflours Bakery,"518 15th Ave E Seattle, WA 98112",206.395.4623,https://nuflours.com/
-122.3163614,47.60856945,Seoul Bowl & Bar,"722 12th Ave, Seattle, WA 98122",,https://www.seoulbowlco.com/
-122.214625,47.48130237,Sago Kitchen,"203 S 2nd St, Renton WA 98057",425-277-6909,https://www.facebook.com/SAGO-Kitchen-105376394299988/
-122.3745578,47.69087346,Wild Mountain Cafe,"1408 NW 85th St, Seattle, WA 98117",(206) 297-9453,https://www.thewildmountaincafe.com/
-122.4068033,47.58038614,Ampersand Cafe,"2536 Alki Ave SW, Seattle, WA 98116",(206) 466-5254,No website
-122.3802315,47.655513,Little Chinook's,"1900 W. Nickerson St.  Seattle, WA 98119",(206) 283-4665,https://www.anthonys.com/restaurants/detail/little-chinooks/
-122.3567483,47.51454703,Athena's ,"9833 17th Ave SW Seattle, WA 98106",206 249-7662,https://athenasfoodtrucks.com/
-122.3902694,47.80751672,Anthony's Beach Cafe,"456 Admiral Way, Edmonds, WA 98020",(425) 771-4400,https://www.anthonys.com/restaurants/detail/anthonys-beach-cafe/
-122.3866469,47.55981209,Bang Bar Thai ,"4750 California Ave SW, Seattle, WA 98116",(206) 935-8888,https://bangbarthai.com/
-122.3548007,47.53346715,Bedhead Coffee,"1513 SW Holden St, Seattle, WA 98106",(206) 742-1378,No website
-122.3874045,47.545398,Beveridge Place Pub,"6413 California Ave SW Seattle, WA 98136, US",206-932-9906,https://beveridgeplacetogo.square.site/
-122.3087494,47.59938238,Wonder Ethiopian Restaurant,"1800 S Jackson St E, Seattle, WA 98144",(206) 538-0044,https://www.wondersportbar.com/
-122.358969,47.52117,Boss Drive-In,"9061 Delridge Way SW, Seattle, Washington, 98106",(206) 763-1053,http://www.bossdrivein.com/
-122.3478213,47.61515545,Karaage Setsuna,"2429 2nd Ave Seattle, WA 98121",206-448-3595,https://karaagesetsuna.com/
-122.3874439,47.54033394,Caffe Ladro - West Seattle,"7011 California Ave SW #1954, Seattle, WA 98136",(206) 938-8021,https://www.caffeladro.com/locations/west-seattle-caffe-ladro/
-122.2950133,47.62401234,Cafe Flora,"2901 E Madison St, Seattle, WA 98112",(206) 325-9100,https://cafeflora.com/
-122.3936964,47.56268879,Cold Crash Brewing,"4507 48th Ave SW, Seattle, WA 98116",,https://www.coldcrashbrewing.com/
-122.3767367,47.54452774,Grillbird Teriyaki,"6501 35th Ave SW, Seattle, WA 98126",(206) 402-4388,https://www.grillbird.com/
-122.3450722,47.51456433,Dubsea Coffee,"9910 8th Ave. SW Seattle, WA 98106",206.708.6806,http://www.dubseacoffee.com/
-122.371029,47.569761,Duos,"2940 SW Avalon Way Seattle, WA 98126",206-452-2452,https://www.duospickup.com/
-122.3558415,47.70441,Bahn Town,"10414 Holman Rd N, Seattle, WA, 98133",(206) 257-4254,https://banhtown.com/
-122.3365231,47.65185505,Union Saloon,"3645 Wallingford Ave N, Seattle, WA 98103",206-547-2280,https://www.unionsaloonseattle.com/
-122.334705,47.610585,Sushi Kudasai - U.S. Bank City Centre,"1420 5th Ave #203, Seattle, WA 98101",(206) 682-8000,https://www.sushikudasaiseattle.com/
-122.3553674,47.51792955,Macs Triangle Pub,9454 delridge way south ,206-763-0714,https://macstrianglepub.com/
-122.3652048,47.65975991,Snout & Co. Food Truck,4332 Leary Ave. Seattle 98107,206-850-0941,http://www.snoutandco.com
-122.2546955,47.51643845,The Stonehouse Cafe,"9701 Rainier Ave S, Seattle, WA 98118",(206) 397-4102,https://www.thestonehousecafe.com/
-122.3217883,47.62519977,Cook | Weaver,"806 East Roy Street, Seattle, WA 98102",206 324-0599,http://www.cookweaver.com/
-122.3201845,47.6160577,Cure Cocktail,"1641 Nagle Pl, Seattle, WA 98122",(206) 568-5475,https://www.curecocktail.com/
-122.3344114,47.60244132,Luigis Italian Eatery,"625 1st Avenue, Cherry St, Seattle, WA 98104",206-622-7688,https://www.luigisitalianeatery.com/
-122.3524099,47.51434921,Future Primitive Brewing,"9832 14th Ave SW, Seattle, WA 98106",,https://www.futureprimitivebeer.com/
-122.3275629,47.61546871,The Pine Box,"1600 Melrose Ave, Seattle, WA 98122",,https://www.pineboxbar.com/
-122.3329402,47.66151109,TnT Taqueria,"2114 N 45th St, Seattle, WA 98103",206-322-0124,https://www.chowfoods.com/tnt-taqueria
-122.3695744,47.66248039,Galos Flame Grilled Chicken,"907 NW Ballard Way #100, Seattle, WA 98107",(206) 403-1805,https://www.galosusa.com/
-122.330705,47.66155781,Teriyaki Madness - Seattle,"2320 N 45th St Seattle, WA 98103",(206) 545-7810,http://www.teriyaki-madness-seattle.com/
-122.3304505,47.661612,Domino's Pizza - Wallingford,"2320 N 45th Street, Seattle, WA 98103",206-632-0700,https://pizza.dominos.com/washington/seattle/2320-n-45th-st/
-122.3332469,47.66857389,Kisaku Sushi,"2101 N 55th St Suite 100, Seattle, WA 98103",(206) 545-9050,https://www.kisaku.com/
-122.3551309,47.69207763,Flying Bike Cooperative Brewery,"8570 Greenwood Ave. N. Seattle, WA 98103",(206) 428-7709,https://flyingbike.coop/
-122.3381677,47.60635476,Locust Cider and Brewing Company - Post Alley Taproom,"1222 Post Alley, Seattle, WA 98101",,https://locustcideronline.square.site/
-122.4127863,47.5782237,Locust Cider and Brewing Company - Alki Beach Taproom,"2820 Alki Ave SW, Seattle, WA 98116",(206) 708-6458,https://locustcideronline.square.site/
-122.372424,47.696868,Tacos and Beer,"9211 Holman Road NW. Seattle, WA 98117",(206) 556-4452,https://www.tacosandbeerseattle.com/
-122.355954,47.732148,Saltoro,"14051 Greenwood Ave N Seattle, WA 98133",206.365.6025,https://www.saltoroseattle.com/
-122.3573794,47.51716106,Salvadorean Bakery,"1719 SW Roxbury St, Seattle, WA 98106",206-762-4064,http://ordersalvadoreanbakery.com/
-122.3440605,47.689524,Woodlands Pizza,"8314 Aurora Ave N Seattle, WA. 98103",206-588-0096,http://www.woodlandspizza.com/contact/
-122.3541957,47.51355415,Patrick's Cafe and Bakery ,"10003 15th Ave SW, Seattle, WA 98146",(206) 582-1880?,https://patrickscafeandbakery.com/
-122.3178606,47.61361488,Good Weather Bike Shop & Cafe,"1424 11th Avenue, Seattle, WA 98122",206-225-7234,https://www.goodweatherinseattle.com/
-122.3090044,47.57357832,Tippe and Drague Alehouse,"3315 Beacon Ave S, Seattle, WA 98144",(206) 538-0094,https://www.tippeanddrague.com/
-122.27004,47.556045,Pizzuto's Italian Cafe,5032 Wilson Ave S. Seattle,(206) 722-6395,https://www.pizzutositalian.com/
-122.3859915,47.583243,Fit Bar,"2222 California Ave SW, Seattle, WA 98116",(206) 420-7197,https://fitbarcafe.com/west-seattle-store-hours
-122.3868519,47.57829869,Freshy's Coffee,"2735 California Ave SW # 120, Seattle, WA 98116",(206) 937-4316,https://www.facebook.com/pg/freshyscoffee
-122.3454275,47.51447618,Greenbridge Cafe,"9901 8th Avenue SW  Seattle, WA 98106",(206) 762-3447,https://www.greenbridgecafe.com/
-122.3769318,47.52261581,Indulge Desserts,"9003 35th Ave SW, Seattle, WA 98126",(206) 428-8581,https://www.indulgedessertsllc.com/
-122.4110351,47.57888656,It's BBQ Time,"2738 Alki Ave SW, Seattle, WA 98116",(206) 588-2242,https://www.facebook.com/pg/itsbbqtimealki/posts/?ref=page_internal
-122.4093105,47.567403,La Rustica,"4100 Beach Dr SW, Seattle, WA 98116",206-932-3020,
-122.3006802,47.66803435,Papa John's Pizza,"5401C 25th Ave NE, Seattle, WA 98105",(206) 985-0000,https://locations.papajohns.com/united-states/wa/98105-2436/seattle/5401c-25th-ave-ne
-122.3873635,47.54711834,Little Prague Bakery,"6045 California Ave SW, Seattle, WA 98136",(425) 572-2009,https://www.facebook.com/LittlePragueBakery/
-122.3763573,47.53178237,Locöl Barley & Vine,"7902 35th Ave. SW, Seattle WA 9812",206.708.7725,http://locolseattle.com/#
-122.3867019,47.58192645,Luciano's Pizza & Pasta,"2341 California Ave SW, Seattle, WA 98116",206-933-1193,http://westseattle.mylucianos.com/zgrid/proc/site/sitep.jsp
-122.3502668,47.65924148,Pecado Bueno - Fremont,"4307 Fremont Ave N, Seattle WA 98103",206-457-8837,https://pecadobueno.com/
-122.3861907,47.58052647,Menchie's ,"2620 California Ave SW Ste 400 West Seattle, WA 98116",(206) 935-3816,https://www.menchies.com/locations/frozen-yogurt-admiral-wa/catering
-122.3867457,47.58231356,Mission Cantina,"2325 California Ave SW Seattle, WA 98116",206-937-8220,https://www.missioncantinaseattle.com/
-122.3257193,47.64143787,Pecado Bueno - Eastlake,"2356 Eastlake Ave E, Seattle WA 98102",(206) 687-7423,https://pecadobueno.com/
-122.3870332,47.54384117,New Teriyaki & Wok,"6540 California Ave SW #C, Seattle, WA 98136",206-932-4572,
-122.3628317,47.55172409,9th & Hennepin Donuts,"5604 Delridge Way SW Seattle, WA, 98106",,https://9th-hennepin-donuts.square.site/
-122.3627474,47.56956494,Ounces Taproom & Beer Garden,"3809 Delridge Way SW, Seattle, WA 98106",(206) 420-1837,https://ounceswestseattle.com
-122.3526059,47.51687057,Zippy's Giant Burgers,"9614 14th Ave SW, Seattle, WA, 98106, USA",(206) 763-1347,http://zippysgiantburgers.com/
-122.3874159,47.54509686,Zeek's Pizza - West Seattle,"6459 California Ave SW, Seattle, WA 98136",(206) 285-8646,https://zeekspizza.com/locations-hours/zeeks-pizza-west-seattle/
-122.3125145,47.62162592,Spice Waala,"340 15th Ave E, Suite 202, Seattle WA 98112",(206) 466-5195,https://www.spicewaala.com/
-122.3870111,47.54749764,Youngstown Coffee Company,"6032 California Ave SW Seattle, WA 98136",206.743.8982,https://youngstowncoffeeco.com/
-122.3900735,47.52092413,Wildwood Market,"9214 45th Ave SW Seattle, WA 98136",(206) 257-1196,http://wildwoodwestseattle.com/
-122.3866845,47.584143,West Seattle Grounds,"2141 California Ave SW, Seattle, WA 98116",(206) 708 1018,https://www.westseattlegrounds.com/
-122.3873347,47.54775657,West Seattle Wine Cellars,"6026 California Ave SW, Seattle, WA 98136",206.937.2868,https://westseattlewinecellars.com/
-122.317857,47.613888,Cafe Pettirosso,"1101 E Pike St, Seattle, WA 98122",(206) 324-2233,http://www.pettirossoseattle.com/
-122.3776305,47.564361,West Seattle Brewing,"4415 Fauntleroy Way SW, Seattle, WA 98126",(206) 708-6627,https://westseattlebrewing.com/
-122.3806329,47.65561268,Highliner Public House,"3909 18th Ave W, Seattle, WA 98119",206-271-9095,http://www.highlinerpub.net/
-122.3344395,47.66134848,Yoroshiku,"1911 N 45th St, Seattle, WA 98103",(206) 547-4649,https://www.yoroshikuseattle.com/
-122.333193,47.60830925,Mustard Seed Cafe,"1200 5th Ave, Seattle, WA 98101",(206) 623-2259,https://www.facebook.com/themustardseedcafe/
-122.375982,47.56475943,Pecos Pit - West Seattle,"4400 35th Ave Southwest Seattle, WA 98126",206-708-7691,https://www.pecospit.com/west-seattle/
-122.3874091,47.54454983,Peel & Press,"6503 California Ave SW #1899, Seattle, WA 98136",(206) 937-1457,https://peelandpressws.com
-122.4117255,47.5786401,Pegasus Pizza,"2770 Alki Ave SW, Seattle, WA 98116",(206) 932-4849,https://pegasuspizza.com/
-122.4071685,47.58021,Pepperdock Restaurant,"2618 Alki Ave SW, Seattle, WA 98116",(206) 935-1000,
-122.3857213,47.56036304,Phoenecia,"4717 42nd Ave SW, Seattle, WA 98116",(206) 492-5694,https://www.phoeneciawestseattle.com/
-122.3317382,47.6290778,White Swan Public House,"1001 Fairview Ave N, Seattle WA 98109",206-588-2680,https://www.whiteswanpublichouse.com/
-122.3859029,47.58289794,Pizzeria 22,"4213 SW College St, Seattle, WA 98116",(206) 687-7701,https://pizzeria22.com/
-122.3863948,47.58153403,Sopranos Antico Pizza & Pasta,"2348 California Ave SW, Seattle, WA 98116",(206) 596-3999,https://order.menudrive.com/mobile/sopranospizzawest#restaurantDetailsPage
-122.3869731,47.57366304,Spiro's Pizza,"3401 California Ave. S.W. Seattle, WA 98116",(206)-932-5100,https://ilovespiros.com/locations/
-122.3334936,47.66877106,Tangletown Public House,"2106 N 55th St Seattle, WA 98103",206.466.6340,https://www.tangletownpublichouse.com/
-122.2931945,47.6759285,The Bryant Corner Cafe,"3118 NE 65th St, Seattle, WA 98115",(206) 525-1034,http://www.thebryantcornercafe.com/
-122.386752,47.58334547,Spring House Thai Kitchen & Pho,"2223 California Ave SW, Seattle, WA 98116",(206) 937-8807,https://www.springhousethaikitchenandpho.com/
-122.4088352,47.57957053,Spud Fish & Chips - Alki,"2666 Alki Ave SW, Seattle, WA 98116",(206) 938-0606,https://www.alkispud.com/
-122.3869875,47.57421571,Srivilai Thai ,"3247 California Ave SW, Seattle, WA 98116",(206) 257-5171,http://srivilaithai.com/
-122.3174645,47.54894215,Panino Taglio,6003 12th Ave S Seattle WA 98108,(206)708-7114,https://scarlet-rhubarb-shrj.squarespace.com/
-122.3875645,47.675619,addo," 6420 24th Av NW Seattle, Washington 98107",,https://www.ericriveracooks.com/
-122.3370395,47.61580625,Urban Sushi,"2001 8th Ave Suite 150C, Seattle, WA 98121",206.448.6953,https://www.urbansushikitchen.com/
-122.3408251,47.66173973,Lula Salads,4501 Interlake Ave N #7 Seattle WA 98103,206.866.0405,https://www.lulasalads.com/store
-122.3162881,47.67595851,Poke Fresh,"1026 N.E. 65th St. Seattle, WA 98115",(206) 453-4349,https://pokefresh.me/
-122.3252895,47.67575027,Frelard Tamales,6412 Latona Avenue NE Seattle WA 98115,(206) 523-6654,https://www.frelardtamales.com/
-122.3642145,47.67616657,Mainstay Provisions,"612 NW 65th St.  Seattle, WA 98117",206-659-0170,https://www.mainstayprovisions.com/
-122.3501722,47.65849891,Paseo - Fremont,"4225 Fremont Ave N Seattle, WA 98103",(206) 545-7440,https://www.paseorestaurants.com/
-122.3564889,47.63827525,Bounty Kitchen Queen Anne,7 Boston Street  Seattle WA 98109,206-695-2017,http://bountykitchenseattle.com/
-122.3253537,47.61537694,Tamari Bar,"500 E PINE ST.,  SEATTLE, WA 98122",206.979.8800,https://orders.cake.net/11104736
-122.3458707,47.61869557,TeKu Tavern,"552 Denny Way, Seattle WA 98109",206-466-1764,https://www.tekutavern.beer/
-122.3451819,47.611469,Cloudburst Brewing,"2116 Western Ave., Seattle, WA 98121",,https://cloudburstbrew.com/#
-122.3205414,47.62084023,Rondo,"224 Broadway E, Seattle, WA 98102",(206) 588-2051,https://orders.cake.net/11276538
-122.3198055,47.67606,Bus Stop Espresso & Gyros,"800 NE 65th St  Seattle, WA 98115",206-528-5997,https://www.busstopespresso.com/
-122.3249323,47.70269143,Thai Fusion Bistro,"323 NE Thornton Pl, Seattle, WA 98125 ",206-268-0787,http://www.thaifusionbistro.com
-122.3557272,47.70568328,Geo's Cuban Bar & Grill,"10515 Greenwood Ave N, Seattle 98133",206-457-5278,https://geosbarandgrill.com/
-122.3937228,47.66821771,KISS cafe,"2817 NW Market St, Seattle, WA 98107", (206) 789-5477,http://ballardkisscafe.com/
-122.3125887,47.61500201,Bar Cotto,"1546 15th Ave, Seattle, WA 98122",206-838-8081,https://barcottopizzeria.com/
-122.3591103,47.62403395,Nielsen's Pastries,"520 2nd Ave W, Seattle, WA 98119",206-372-9254,https://www.nielsenspastries.com/
-122.3833836,47.66854338,Thai Thani Kitchen - Ballard,"2021 NW Market St, Suite.B, Seattle, WA 98107 ",206-784-2324,http://www.thaithanikitchen.com
-122.2991208,47.66354968,Elemental Pizza,"2634 NE University Village St, Seattle, WA 98105",206-524-4930,https://elementalpizza.com/
-122.3387276,47.61742309,The Butcher's Table," 2121 Westlake Ave, Seattle, WA 98121",206.209.5990,https://thebutcherstable.com/
-122.3213113,47.62495121,Aoki Sushi & Grill,621 Broadway E,206.557.4595,https://www.aokisushiandgrill.com/
-122.2999015,47.662416,Pasta & Co - University Village,"4622 26th Ave NE Seattle, WA 98105",(206) 523-8594,https://pastaco.com/
-122.3439971,47.46692957,Frankie's B-Town Bistro Authentic Italian Food ,"653 SW 152nd Street Burien, WA 98166",206-946-1334,https://www.frankiesbtownbistro.com/takeout/
-122.3181242,47.71851582,Casa Del Mariachi,12327 Roosevelt Way NE Seattle WA 98125,(206) 632-5307,https://casa-del-mariachi.negocio.site/
-122.2394536,47.49046762,Beach Comber Sports Bar & Grill,12623 Renton Ave S Seattle WA. 98178,(206) 772-5183,https://www.beachcomber.com
-122.3527612,47.65202169,Roxy's Diner / Norm's Eatery & Alehouse,"462 N 36th St, Seattle, WA, 98103",206-547-1417,https://www.normseatery.com
-122.3219295,47.610324,Mad Pizza,"1321 Madison St, Seattle, WA 98104",206-322-7447,http://www.madpizza.com/
-122.2891241,47.61348727,Bottlehouse Wine Bar,"1416 34th Ave, Seattle, WA 98122",(206) 708-7164  ,https://www.bottlehouseseattle.com/
-122.3568856,47.64925561,Byen Bakeri,"15 Nickerson St  Seattle, WA 98109",206-218-1000,https://www.byenbakeri.com/
-122.3331705,47.612817,Ruth's Chris Steak House - Seattle,"727 Pine St., Seattle, WA 98101",206-624-8524,https://www.ruthschris.com/restaurant-locations/seattle/
-122.3231396,47.60568541,Metropolitan Deli & Grocery -  First Hill (Between Harborvew & Swedish Hospital,"514 Terry Ave.  Seattle, WA 98104",(206) 257-1656,https://metropolitandelicafefh.com/
-122.333364,47.604591,Cafe Zum Zum,"823 3rd Ave, Suite 104, Seattle, WA 98104",(206) 622-7391,https://www.facebook.com/cafezumzumsea/
-122.3424435,47.65144718,36 Stone,"3630 Stone Way N, Seattle, WA 98103", 206-556-3438,https://www.36stone.com/
-122.3205633,47.60573505,TAM Noodle Box,"412 Broadway, Seattle, WA 98122",206-257-5729,https://tamnoodlebox.com/
-122.2996545,47.599497,Standard Brewing,"2504 S Jackson St, Seattle, WA 98144",(206) 535-1584,https://standardbrew.com/
-122.3305993,47.61990581,Fresh Deli & Mart,"209 Yale Ave N Seattle, WA 98109",(206) 420-4187,https://g.page/fresh-deli-mart?gm
-122.347296,47.614797,Shiro's Sushi,"2401 2nd Ave, Seattle, WA 98121",206-443-9844,https://www.shiros.com
-122.342318,47.61352512,Bento World,306 Lenora st Seattle WA 98121,206-441-4474,https://www.facebook.com/pages/Bento-World/117781248248063
-122.3123653,47.68651563,The Shambles,"7777 15th Ave NE, Seattle, WA 98115",206.659.0074,http://www.delimeatsbar.com/#about
-122.351085,47.650923,Triangle Spirits,"3507 Fremont Pl N, Seattle, WA 98103",(206) 632-0880,https://www.trianglefremont.com/
-122.3574051,47.63280013,Domani Restaurant and Pizza,"1515 Queen Anne Ave N, Seattle, WA 98109",206-812-2222,http://www.domaniqueenanne.com/
-122.3559805,47.70443819,Bánh Town,"10414 Holman Rd NW, Seattle, WA 98133",(206) 257-4254,http://banhtown.com/
-122.3992161,47.63942186,Yume Sushi,"3217 W McGraw St Seattle, Washington 98199",(206) 402-6397,https://www.facebook.com/pages/Yume-Sushi/221088681813188
-122.3743875,47.5834201,West Bay Espresso,"2255 Harbor Ave SW, Seattle, WA 98126",(206) 854-1265,
-122.3866058,47.56988371,Welcome Road Winery,"3804 California Ave SW, Seattle, WA 98116",(206) 486-0788,https://www.welcomeroadwinery.com/
-122.3546032,47.53352477,Wanna Teriyaki & Burger,"1513 SW Holden St, Seattle, WA 98106",(206) 402-5218,https://www.facebook.com/pages/Wanna-Teriyaki-and-Burger/589778237737368
-122.386599,47.549979,Viscon Cellars,"5910 California Ave SW B, Seattle, WA 98136",(206) 419-0468,https://www.visconcellars.com/
-122.3813366,47.58928432,Unwind Cafe,"1619 Harbor Ave SW, Seattle, WA 98126",206.350.0987,https://www.facebook.com/unwindcafellc
-122.3000202,47.66652734,Blazing Bagels - Blakeley,"2510 NE Blakeley St. Seattle, WA 98105",(206) 420-1371,https://www.blazingbagels.com/locations
-122.3583159,47.5206082,2 Fingers Social,"9211 Delridge Way SW, Seattle, WA 98106",,https://www.facebook.com/2fingerssocial/
-122.365727,47.5224683,Toshi's Teriyaki - Westwood Village,"9029 25TH AVE SW SEATTLE, WA 98106",(206) 937-9442,https://toshisgrill.com/toshis-teriyaki-seattle-westwood-village
-122.3748182,47.67940909,The Pantry,"1417 NW 70th Street, Seattle",206.436.1064,https://thepantryseattle.com/
-122.3868047,47.57915458,The Good Society Brewery & Public House,"2701 California Ave SW unit a, Seattle, WA 98116",(206) 420-3528,https://www.goodsocietybeer.com/
-122.3563275,47.517543,Tacos y Mariscos El Tiburon,"1622 SW Roxbury, Seattle , WA, 98106",(206) 767 - 4026,http://www.tacosymariscoseltiburon.club/?utm_source=google&utm_medium=website&utm_campaign=Tacos%20y%20Mariscos%20El%20Tiburon&utm_term=5b735b1d59b86a0001f3746e
-122.3870927,47.56231225,Supreme,4521 California Avenue SW,,https://www.supreme.bar/
-122.3413241,47.4671987,Pickled and Preserved Market & Deli,546 Sw 152nd St. Burien WA 98166,206-457-4258,https://www.pickledpreserved.com/
-122.3318363,47.66875366,Himalayan Sherpa House,"2227 N 56th St, Seattle, WA 98103",(206) 633-3538,http://www.himalayansherpahouse.com/
-122.3159572,47.61539178,Ramen Danbo Capitol Hill,"1222 E Pine St, Suite A, Seattle WA 98122",206-566-5479,https://ramendanbo.com/
-122.3850191,47.66701418,Sawyer,"5309 22nd Ave NW suite a, Seattle, WA 98107",206-420-7225,http://sawyerseattle.com/
-122.3379844,47.61725607,Monorail Espresso - Westlake,"2120 Westlake Ave Seattle, WA 98121",,https://www.monorailespresso.com/
-122.3354904,47.61103284,Monorail Espresso - 5th and Pike,"510 Pike St Seattle, WA 98101",,https://www.monorailespresso.com/
-122.355084,47.68713864,Taco Del Mar - Greenwood,"8004 Greenwood Ave N, Seattle, WA 98103",(206)706-4063,https://tacodelmar.com/
-122.3246187,47.66109101,Kate's Pub & Bar Catering,309 NE 45th Street  Seattle WA 98105,206-547-6832,https://www.katespub.com/
-122.3261785,47.64190071,Otter Bar and Burger,"2379 Eastlake Ave E Seattle, WA 98102",(206) 906-9401,https://otterbarandburger.com/
-122.3177811,47.6937864,Snappy Dragon,"8917 Roosevelt Way NE, Seattle, WA  98115",206-528-5575,https://www.snappydragon.com
-122.356968,47.62378697,Pung Kang Noodle Place,"517 Queen Anne Ave N. Seattle, WA. 98109",(206) 285-4656,https://www.pungkangnoodle.com/
-122.2915263,47.62700465,Nishino Restaurant,"3130 E Madison St., Seattle WA 98112 ",206-322-5800,https://nishinorestaurant.com/
-122.3319487,47.59785681,Matsu,"501 Stadium Pl S, Seattle, WA 98104",(206) 257-4259,https://www.matsuseattle.com/
-122.3165597,47.61480965,Momiji,"1522 12th Ave. Seattle, WA 98122",(206) 457-4068,https://www.momijiseattle.com/
-122.3459679,47.61340667,Umi Sake House ,"2230 1st Ave. Seattle, WA 98121",(206) 374-8717,https://www.umisakehouse.com/
-122.3347357,47.60198293,Fat Shack - Pioneer Square,"88 Yesler Way Seattle, WA 98104",206-682-1139,https://www.fatshack.com/
-122.357239,47.63779232,Elliott Bay Pizza and Burgers,2115 Queen Anne Ave N,(206) 285-0500,http://www.elliottbaypizzaseattle.com/
-122.3466432,47.61430476,Bangrak Market,"2319 2nd Ave, Seattle, WA 98121",(206) 735-7352,https://www.bangrakmarket.com/
-122.3527878,47.65216884,Pete's Fremont Firepit,"462 N 36th St Ste 101, Seattle, WA 98103",,https://www.pastramisandwich.com/petes-fremont-fire-pit
-122.3527878,47.65216884,Let's Taco,"462 N 36th St, Seattle, WA 98103",,https://www.pastramisandwich.com/lets-taco
-122.3287489,47.61377509,Zaika,"1100 Pike St, Seattle, WA 98101",(206) 432-9355,https://zaikaseattle.com/
-122.3204343,47.61456987,Moti Mahal Indian Cuisine,"1520 Broadway Seattle WA, 98122",(206) 323-9189,https://motimahalindianseattle.com/8182
-122.3489368,47.61633457,Tandoori Hut Indian Cuisine,"2616 2nd Ave  Seattle, WA 98121",206.443.6002,http://www.tandoorihutseattle.com/
-122.2884135,47.660949,Varlamos Pizzeria,"3617 NE 45th St, Seattle, WA 98105",(206) 522-8515,http://varlamospizza.com/
-122.3128119,47.68680427,Zaina,"8000 Lake City Way NE Seattle, WA 98115",(206) 528-3876,https://zainafood.com/
-122.339264,47.62597064,Cask and Trotter,"711 Westlake Ave N  Seattle, Wa 98109",(206) 453-4756,https://caskandtrotter.com/wp-content/uploads/2019/11/CASK-SEATTLE-2019-food-menu-.pdf
-122.3814501,47.66439188,Ballard Loft,"5105 Ballard Ave NW, Seattle, WA 98107",206-420-2737,https://www.ballardloft.com/
-122.3127376,47.66782832,A Pizza Mart - U-District ,"5240 University Way NE, Seattle, WA, 98105",(206)-517-4000,https://www.apizzamartuniversity.com/
-122.3334215,47.61588902,A Pizza Mart - Downtown,"925 Stewart Street, Seattle, WA, 98101",(206)-903-8500,https://www.apizzamartseattle.com/
-122.3185142,47.61361181,A Pizza Mart - First Hill,"1433 11th Ave, Seattle, WA 98122",(206)-903-8500,https://www.apizzamartcapitolhill.com/
-122.3205862,47.62255796,Boca Restobar & Grill,"416 Broadway E. Seattle, Wa",,http://www.bocarestobar.com/home.html
-122.3543587,47.51601496,El Catrin,9641 15th ave sw Seattle wa 98106,206-708-6341,https://www.facebook.com/Elcatrinmexicanfood/
-122.3958036,47.66780018,Lockspot Cafe,3005 NW Locks Place Seattle Wa 98107,(206) 789-4865,https://www.facebook.com/TheLockspotCafe/
-122.312917,47.6236881,Liberty Bar,"517 15th Ave E, Seattle, WA 98122",206-323-9898,http://www.libertybars.com/
-122.3434261,47.46643609,Maven Meals,"641 SW 152nd St, Burien WA 98166",(206) 557-7985,https://mavenmeals.com/
-122.3432164,47.46621681,Bison Creek Pizza,"630 SW 153rd St. Burien, 98166",(206) 910-5885,https://www.bisoncreekpizza.com/
-122.2872777,47.43711815,Cooperleaf Restaurant,"18525 36TH AVENUE SOUTH, SEATTLE, WA 98188",206.901.9268,https://www.cedarbrooklodge.com/copperleaf-restaurant.php
-122.3160433,47.68452427,Mojito,"7545 Lake City Way NE, Seattle, WA 98115",(206) 525-3162,https://mojitoseattle.com
-122.3298499,47.55209086,Marco Polo Bar & Grill,"5613 4th Ave South Seattle, WA 98108",(206) 762-3964,http://www.marcopolopub.com/
-122.3541065,47.65199808,Revel,"401 N 36TH ST, SEATTLE, WA 98103",206.547.2040,http://www.relayrestaurantgroup.com/restaurants/revel/
-122.3045082,47.58620782,Saffron Spice,"1901 Rainier Ave S,Seattle, WA 98144",206-325-5332,http://saffronspiceseattle.com/
-122.3134891,47.65786957,Big Time Brewery,4133 University Way Northeast Seattle WA 98105,206-545-4509,http://bigtimebrewery.com/
-122.2909374,47.69639119,Fiddler's Inn,"9219 35th Ave NE Seattle, WA 98115",206.525.0752,http://thefiddlersinn.com/
-122.3176924,47.61365104,Amandine Bakeshop,"1424 11th Avenue, Seattle, WA 98122",206.948.2097,https://www.amandineseattle.com/
-122.287995,47.661012,Jaks Grill - Laurelhurst,3701 NE 45th Street,(206) 985-8545,https://www.jaksgrill.com
-122.3507293,47.65133728,Sinbad Express ,3526-c Fremont place n Seattle wa 98103,2066327426,
-122.3164247,47.61429909,Little Big Burger - Capitol Hill,"1200 E Pike St, Seattle, WA 98122",(206) 420-3955,https://littlebigburger.com/
-122.3872025,47.56306096,Dumplings of Fury,"4302 SW Oregon St, Seattle, WA 98116",(206) 257-0695,https://www.dumplingsoffury.com/
-122.3560621,47.73370547,Teriyaki Time,"14419 Greenwood Ave N Suite B, Seattle, WA  98133",206.306.7227,
-122.3028807,47.61272424,Squirrel Chops,2201 E Union St.,206.485.7017,https://www.squirrelchops.com/
